timestamp,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw,pos_delta,angle_delta
18.049000,0.045638,1.383740,1.551329,0.002080,1.346042,1.581844,0.057606,0.030515
18.101000,0.045873,1.395692,1.550941,0.001916,1.361574,1.581177,0.055644,0.030237
18.295000,0.046731,1.437489,1.549605,-0.000617,1.419862,1.580724,0.050523,0.031119
18.348000,0.047116,1.455381,1.548958,-0.001251,1.435242,1.579376,0.052393,0.030419
18.397000,0.047379,1.467302,1.548479,-0.001375,1.449848,1.578813,0.051784,0.030334
18.448000,0.047785,1.485184,1.547753,-0.000677,1.462278,1.577793,0.053602,0.030040
18.495000,0.048062,1.497120,1.547297,-0.000772,1.476307,1.577228,0.053085,0.029931
18.548000,0.048489,1.515032,1.546690,0.000271,1.491762,1.575319,0.053539,0.028628
18.597000,0.048779,1.527000,1.546394,0.000209,1.506426,1.574863,0.052748,0.028469
18.649000,0.049221,1.544957,1.546074,0.000692,1.523451,1.574656,0.053080,0.028582
18.694000,0.049518,1.556936,1.545916,0.000641,1.536933,1.574440,0.052811,0.028525
18.746000,0.049967,1.574907,1.545720,-0.000704,1.554781,1.574750,0.054522,0.029030
18.796000,0.050268,1.586867,1.545513,-0.000764,1.569736,1.574569,0.053831,0.029056
18.847000,0.050725,1.604804,1.545098,0.000638,1.584690,1.573915,0.053975,0.028817
18.847000,0.051190,1.622780,1.544829,0.000638,1.584690,1.573915,0.063296,0.029086
18.902000,0.051346,1.628773,1.544763,0.000593,1.601178,1.573552,0.057770,0.028789
18.996000,0.051816,1.646752,1.544566,0.001728,1.628883,1.572592,0.053180,0.028026
19.045000,0.052289,1.664731,1.544369,-0.000522,1.642261,1.572265,0.057393,0.027895
19.097000,0.052607,1.676718,1.544248,-0.000544,1.657849,1.572096,0.056401,0.027848
19.149000,0.053086,1.694683,1.544006,-0.000113,1.674823,1.572769,0.056785,0.028763
19.198000,0.053408,1.706659,1.543823,-0.000141,1.689499,1.572553,0.056232,0.028730
19.248000,0.053895,1.724625,1.543552,0.000120,1.706495,1.572591,0.056749,0.029039
19.298000,0.054223,1.736610,1.543400,0.000094,1.721483,1.572376,0.056203,0.028976
19.348000,0.054717,1.754589,1.543174,-0.000089,1.735335,1.571731,0.058090,0.028557
19.396000,0.055050,1.766575,1.543023,-0.000102,1.749723,1.571550,0.057668,0.028527
19.449000,0.055551,1.784553,1.542799,-0.000446,1.765261,1.570851,0.059227,0.028052
19.499000,0.055887,1.796539,1.542664,-0.000446,1.780250,1.570670,0.058641,0.028006
